trading_day,trade_time,trade_timestamp,exchange_id,instrument_id,open_price,highest_price,lowest_price,close_price,settlement_price,upper_limit_price,lower_limit_price,pre_settlement_price,volume,turnover,open_interest,insert_time
2024.11.01,2024.11.01T09:48:00.000,1730425680000,CFFEX,IC2411,5859,5867,5853.600000000000363,5862,0,0,0,0,321,376116600,46747,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:49:00.000,1730425740000,CFFEX,IC2411,5862.199999999999818,5872.800000000000181,5860.199999999999818,5872,0,0,0,0,267,313320200,46677,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:50:00.000,1730425800000,CFFEX,IC2411,5874,5874,5866.199999999999818,5871.199999999999818,0,0,0,0,234,274728000,46615,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:51:00.000,1730425860000,CFFEX,IC2411,5871,5878.800000000000181,5866.600000000000363,5870.800000000000181,0,0,0,0,340,399266560,46498,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:52:00.000,1730425920000,CFFEX,IC2411,5871.800000000000181,5887.199999999999818,5870.600000000000363,5884.199999999999818,0,0,0,0,419,492656440,46379,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:53:00.000,1730425980000,CFFEX,IC2411,5884.199999999999818,5887.199999999999818,5879,5885,0,0,0,0,265,311793600,46297,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:54:00.000,1730426040000,CFFEX,IC2411,5885,5885.199999999999818,5877,5880.199999999999818,0,0,0,0,185,217613920,46245,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:55:00.000,1730426100000,CFFEX,IC2411,5877.800000000000181,5884,5870,5879.600000000000363,0,0,0,0,261,306752320,46192,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:56:00.000,1730426160000,CFFEX,IC2411,5880,5880,5862.199999999999818,5872.600000000000363,0,0,0,0,215,252368200,46148,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:57:00.000,1730426220000,CFFEX,IC2411,5872.800000000000181,5883.800000000000181,5869.800000000000181,5882.600000000000363,0,0,0,0,258,303275200,46093,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:58:00.000,1730426280000,CFFEX,IC2411,5885,5892,5881.600000000000363,5892,0,0,0,0,243,286086680,46051,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:59:00.000,1730426340000,CFFEX,IC2411,5892,5892,5884,5888.199999999999818,0,0,0,0,234,275532480,45968,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:00:00.000,1730426400000,CFFEX,IC2411,5885,5886.600000000000363,5878,5882.800000000000181,0,0,0,0,149,175279200,45925,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:01:00.000,1730426460000,CFFEX,IC2411,5883.399999999999636,5883.800000000000181,5866.199999999999818,5868,0,0,0,0,278,326527160,45794,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:02:00.000,1730426520000,CFFEX,IC2411,5868,5869.199999999999818,5857.600000000000363,5857.600000000000363,0,0,0,0,315,369359480,45647,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:03:00.000,1730426580000,CFFEX,IC2411,5857.199999999999818,5862,5853.199999999999818,5853.199999999999818,0,0,0,0,266,311669880,45561,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:04:00.000,1730426640000,CFFEX,IC2411,5853.600000000000363,5868.399999999999636,5853,5862.399999999999636,0,0,0,0,245,287165520,45494,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:05:00.000,1730426700000,CFFEX,IC2411,5862.199999999999818,5862.199999999999818,5845.399999999999636,5851.800000000000181,0,0,0,0,371,434135640,45385,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:06:00.000,1730426760000,CFFEX,IC2411,5852,5858,5847,5856.600000000000363,0,0,0,0,360,421389520,45292,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:07:00.000,1730426820000,CFFEX,IC2411,5856,5860.399999999999636,5848.399999999999636,5854.199999999999818,0,0,0,0,495,579632840,45085,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:08:00.000,1730426880000,CFFEX,IC2411,5854.199999999999818,5860.800000000000181,5850,5855.399999999999636,0,0,0,0,175,204934200,45033,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:09:00.000,1730426940000,CFFEX,IC2411,5855.800000000000181,5857.199999999999818,5840,5840,0,0,0,0,305,356595680,44961,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:10:00.000,1730427000000,CFFEX,IC2411,5839.399999999999636,5840,5832.800000000000181,5835.800000000000181,0,0,0,0,475,554430040,44786,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:11:00.000,1730427060000,CFFEX,IC2411,5835,5841.800000000000181,5826.199999999999818,5826.199999999999818,0,0,0,0,524,611537720,44631,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:12:00.000,1730427120000,CFFEX,IC2411,5828.199999999999818,5831.199999999999818,5823.199999999999818,5826.600000000000363,0,0,0,0,495,576914200,44481,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:13:00.000,1730427180000,CFFEX,IC2411,5825.199999999999818,5826,5817.399999999999636,5818,0,0,0,0,349,406246520,44435,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:14:00.000,1730427240000,CFFEX,IC2411,5818.199999999999818,5818.199999999999818,5807,5809.399999999999636,0,0,0,0,296,344059360,44403,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:15:00.000,1730427300000,CFFEX,IC2411,5808.399999999999636,5808.399999999999636,5795.399999999999636,5798,0,0,0,0,498,577653760,44382,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:16:00.000,1730427360000,CFFEX,IC2411,5797.399999999999636,5810.399999999999636,5793,5810.399999999999636,0,0,0,0,562,652308120,44281,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:17:00.000,1730427420000,CFFEX,IC2411,5809.800000000000181,5813.600000000000363,5807.399999999999636,5813.399999999999636,0,0,0,0,295,342838560,44247,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:18:00.000,1730427480000,CFFEX,IC2411,5812.399999999999636,5817.399999999999636,5804.199999999999818,5816.399999999999636,0,0,0,0,258,299904920,44195,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:19:00.000,1730427540000,CFFEX,IC2411,5815.800000000000181,5821.800000000000181,5813.800000000000181,5818.600000000000363,0,0,0,0,250,290933400,44129,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:20:00.000,1730427600000,CFFEX,IC2411,5819.800000000000181,5830,5819.800000000000181,5829.199999999999818,0,0,0,0,279,325113040,44076,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:21:00.000,1730427660000,CFFEX,IC2411,5830,5835.600000000000363,5824.199999999999818,5830,0,0,0,0,378,440775280,44133,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:22:00.000,1730427720000,CFFEX,IC2411,5834,5835.199999999999818,5829.199999999999818,5831.600000000000363,0,0,0,0,196,228614280,44114,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:23:00.000,1730427780000,CFFEX,IC2411,5833.800000000000181,5833.800000000000181,5822.399999999999636,5832.199999999999818,0,0,0,0,286,333304080,44104,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:24:00.000,1730427840000,CFFEX,IC2411,5832,5847.600000000000363,5828,5846,0,0,0,0,324,378399040,44046,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:25:00.000,1730427900000,CFFEX,IC2411,5847.199999999999818,5850.199999999999818,5843.399999999999636,5846.600000000000363,0,0,0,0,321,375430160,44026,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:26:00.000,1730427960000,CFFEX,IC2411,5848.800000000000181,5850,5838.600000000000363,5850,0,0,0,0,394,460547560,43989,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:27:00.000,1730428020000,CFFEX,IC2411,5850.199999999999818,5855.800000000000181,5840,5840,0,0,0,0,282,329849160,43955,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:28:00.000,1730428080000,CFFEX,IC2411,5839.600000000000363,5842,5835.800000000000181,5837.199999999999818,0,0,0,0,153,178674840,43938,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:29:00.000,1730428140000,CFFEX,IC2411,5839,5852.600000000000363,5839,5852.399999999999636,0,0,0,0,177,207015760,43936,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:30:00.000,1730428200000,CFFEX,IC2411,5853.600000000000363,5859.600000000000363,5843.600000000000363,5858,0,0,0,0,199,232999960,43945,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:31:00.000,1730428260000,CFFEX,IC2411,5859,5859,5848.199999999999818,5855,0,0,0,0,277,324272680,43990,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:32:00.000,1730428320000,CFFEX,IC2411,5856.399999999999636,5856.600000000000363,5847.199999999999818,5848.600000000000363,0,0,0,0,228,266823840,44019,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:33:00.000,1730428380000,CFFEX,IC2411,5848.800000000000181,5857.399999999999636,5848.800000000000181,5853.800000000000181,0,0,0,0,156,182629640,44032,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:34:00.000,1730428440000,CFFEX,IC2411,5853.600000000000363,5867.800000000000181,5846.600000000000363,5863.399999999999636,0,0,0,0,306,358474080,44032,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:35:00.000,1730428500000,CFFEX,IC2411,5864.199999999999818,5869,5858.800000000000181,5869,0,0,0,0,204,239228520,44056,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:36:00.000,1730428560000,CFFEX,IC2411,5869,5876.800000000000181,5866,5874.399999999999636,0,0,0,0,304,357024800,44053,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:37:00.000,1730428620000,CFFEX,IC2411,5875,5880.399999999999636,5874,5875.800000000000181,0,0,0,0,274,322071040,44046,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:38:00.000,1730428680000,CFFEX,IC2411,5877.399999999999636,5880.600000000000363,5874,5877.800000000000181,0,0,0,0,210,246881080,44028,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:39:00.000,1730428740000,CFFEX,IC2411,5878.800000000000181,5879.800000000000181,5871.399999999999636,5871.399999999999636,0,0,0,0,200,235065120,44025,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:40:00.000,1730428800000,CFFEX,IC2411,5874,5879,5872,5873.399999999999636,0,0,0,0,179,210337840,44042,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:41:00.000,1730428860000,CFFEX,IC2411,5872.399999999999636,5873.600000000000363,5865.600000000000363,5869.399999999999636,0,0,0,0,193,226558640,44044,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:42:00.000,1730428920000,CFFEX,IC2411,5871,5896.199999999999818,5871,5893.600000000000363,0,0,0,0,314,369594240,44071,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:43:00.000,1730428980000,CFFEX,IC2411,5893.600000000000363,5893.600000000000363,5883.399999999999636,5885.199999999999818,0,0,0,0,418,492185240,44041,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:44:00.000,1730429040000,CFFEX,IC2411,5887,5890,5884,5885,0,0,0,0,209,246065240,44034,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:45:00.000,1730429100000,CFFEX,IC2411,5884.399999999999636,5885.399999999999636,5878.600000000000363,5882.399999999999636,0,0,0,0,235,276489000,44030,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:46:00.000,1730429160000,CFFEX,IC2411,5885,5893.600000000000363,5885,5891.800000000000181,0,0,0,0,256,301547560,44078,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:47:00.000,1730429220000,CFFEX,IC2411,5893,5893.199999999999818,5882.399999999999636,5885,0,0,0,0,225,264899200,44095,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:48:00.000,1730429280000,CFFEX,IC2411,5885.199999999999818,5890.399999999999636,5882.199999999999818,5889,0,0,0,0,159,187199720,44104,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:49:00.000,1730429340000,CFFEX,IC2411,5890,5900,5886.800000000000181,5895.199999999999818,0,0,0,0,261,307771040,44169,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:50:00.000,1730429400000,CFFEX,IC2411,5895.600000000000363,5898.399999999999636,5885.199999999999818,5887.199999999999818,0,0,0,0,208,245105080,44205,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:51:00.000,1730429460000,CFFEX,IC2411,5888.199999999999818,5888.199999999999818,5881.199999999999818,5882,0,0,0,0,154,181235840,44207,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:52:00.000,1730429520000,CFFEX,IC2411,5881.600000000000363,5881.600000000000363,5876.399999999999636,5878.199999999999818,0,0,0,0,139,163415520,44256,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:53:00.000,1730429580000,CFFEX,IC2411,5880.399999999999636,5885.800000000000181,5880.399999999999636,5885.399999999999636,0,0,0,0,118,138847960,44299,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:54:00.000,1730429640000,CFFEX,IC2411,5885.399999999999636,5890.600000000000363,5878.800000000000181,5880.399999999999636,0,0,0,0,97,114151280,44296,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:55:00.000,1730429700000,CFFEX,IC2411,5880.399999999999636,5887,5873.800000000000181,5887,0,0,0,0,190,223406440,44330,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:56:00.000,1730429760000,CFFEX,IC2411,5888.600000000000363,5889.399999999999636,5882.399999999999636,5886,0,0,0,0,148,174227160,44366,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:57:00.000,1730429820000,CFFEX,IC2411,5888,5896.600000000000363,5888,5894,0,0,0,0,126,148511840,44378,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:58:00.000,1730429880000,CFFEX,IC2411,5892.199999999999818,5897.199999999999818,5888.800000000000181,5893.199999999999818,0,0,0,0,84,99010720,44367,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:59:00.000,1730429940000,CFFEX,IC2411,5893.199999999999818,5895,5887.600000000000363,5891.399999999999636,0,0,0,0,98,115470440,44364,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:00:00.000,1730430000000,CFFEX,IC2411,5891.199999999999818,5897.399999999999636,5889,5895,0,0,0,0,126,148529680,44345,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:01:00.000,1730430060000,CFFEX,IC2411,5892.199999999999818,5893.800000000000181,5885.800000000000181,5889,0,0,0,0,68,80098600,44347,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:02:00.000,1730430120000,CFFEX,IC2411,5888.800000000000181,5888.800000000000181,5874.600000000000363,5880,0,0,0,0,210,246940760,44338,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:03:00.000,1730430180000,CFFEX,IC2411,5879.199999999999818,5880.600000000000363,5874,5877.600000000000363,0,0,0,0,113,132837560,44309,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:04:00.000,1730430240000,CFFEX,IC2411,5877.399999999999636,5877.399999999999636,5871.199999999999818,5873,0,0,0,0,153,179722640,44300,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:05:00.000,1730430300000,CFFEX,IC2411,5872.199999999999818,5877.600000000000363,5868.800000000000181,5871.600000000000363,0,0,0,0,115,135080120,44290,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:06:00.000,1730430360000,CFFEX,IC2411,5873,5878.600000000000363,5865,5875.600000000000363,0,0,0,0,159,186762480,44281,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:07:00.000,1730430420000,CFFEX,IC2411,5874.399999999999636,5876.199999999999818,5872.600000000000363,5875,0,0,0,0,43,50518600,44287,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:08:00.000,1730430480000,CFFEX,IC2411,5875.199999999999818,5891.800000000000181,5875.199999999999818,5885.199999999999818,0,0,0,0,231,271898200,44353,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:09:00.000,1730430540000,CFFEX,IC2411,5885.199999999999818,5886,5881.399999999999636,5883.399999999999636,0,0,0,0,62,72963240,44369,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:10:00.000,1730430600000,CFFEX,IC2411,5883.399999999999636,5891.800000000000181,5880.199999999999818,5888.800000000000181,0,0,0,0,64,75346200,44382,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:11:00.000,1730430660000,CFFEX,IC2411,5889.399999999999636,5890.600000000000363,5884.600000000000363,5887.800000000000181,0,0,0,0,55,64760560,44388,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:12:00.000,1730430720000,CFFEX,IC2411,5885.600000000000363,5898.800000000000181,5885.600000000000363,5894.800000000000181,0,0,0,0,151,178009240,44398,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:13:00.000,1730430780000,CFFEX,IC2411,5896.399999999999636,5904,5894.199999999999818,5897.399999999999636,0,0,0,0,136,160499280,44426,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:14:00.000,1730430840000,CFFEX,IC2411,5895.199999999999818,5901,5894.399999999999636,5899,0,0,0,0,71,83749640,44418,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:15:00.000,1730430900000,CFFEX,IC2411,5899,5901,5895.600000000000363,5898.600000000000363,0,0,0,0,61,71966000,44413,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:16:00.000,1730430960000,CFFEX,IC2411,5899.600000000000363,5906.399999999999636,5896.199999999999818,5902.399999999999636,0,0,0,0,106,125083520,44399,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:17:00.000,1730431020000,CFFEX,IC2411,5902.399999999999636,5913,5895.199999999999818,5895.199999999999818,0,0,0,0,199,235004600,44405,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:18:00.000,1730431080000,CFFEX,IC2411,5895,5895,5881.199999999999818,5886,0,0,0,0,148,174219000,44407,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:19:00.000,1730431140000,CFFEX,IC2411,5885.600000000000363,5895.399999999999636,5885.600000000000363,5892.199999999999818,0,0,0,0,138,162560160,44415,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:20:00.000,1730431200000,CFFEX,IC2411,5892.600000000000363,5898.800000000000181,5890,5897.399999999999636,0,0,0,0,69,81364840,44416,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:21:00.000,1730431260000,CFFEX,IC2411,5895.600000000000363,5907.600000000000363,5893.600000000000363,5901.199999999999818,0,0,0,0,192,226694000,44465,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:22:00.000,1730431320000,CFFEX,IC2411,5903,5911,5901.800000000000181,5911,0,0,0,0,159,187894760,44495,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:23:00.000,1730431380000,CFFEX,IC2411,5911.199999999999818,5914.199999999999818,5906,5908.800000000000181,0,0,0,0,111,131233520,44509,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:24:00.000,1730431440000,CFFEX,IC2411,5908.800000000000181,5915.600000000000363,5908.800000000000181,5912.199999999999818,0,0,0,0,106,125355160,44528,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:25:00.000,1730431500000,CFFEX,IC2411,5913.199999999999818,5915.199999999999818,5910,5910,0,0,0,0,81,95780760,44559,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:26:00.000,1730431560000,CFFEX,IC2411,5910.399999999999636,5912.600000000000363,5906.600000000000363,5908.399999999999636,0,0,0,0,124,146567200,44616,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:27:00.000,1730431620000,CFFEX,IC2411,5910,5911.800000000000181,5907.399999999999636,5908.199999999999818,0,0,0,0,93,109919200,44638,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:28:00.000,1730431680000,CFFEX,IC2411,5907.800000000000181,5913.399999999999636,5905.600000000000363,5912.800000000000181,0,0,0,0,90,106366400,44655,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:29:00.000,1730431740000,CFFEX,IC2411,5913.600000000000363,5914.800000000000181,5904.199999999999818,5905.800000000000181,0,0,0,0,153,180779040,44728,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T11:30:00.000,1730431800000,CFFEX,IC2411,5904.399999999999636,5910.199999999999818,5904.399999999999636,5910,0,0,0,0,95,112234960,44755,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:01:00.000,1730437260000,CFFEX,IC2411,5914.199999999999818,5922.199999999999818,5911.199999999999818,5913,0,0,0,0,371,439042920,44796,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:02:00.000,1730437320000,CFFEX,IC2411,5913.600000000000363,5916.600000000000363,5911.399999999999636,5912,0,0,0,0,220,260207840,44891,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:03:00.000,1730437380000,CFFEX,IC2411,5911.800000000000181,5911.800000000000181,5899,5907.399999999999636,0,0,0,0,184,217277480,44900,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:04:00.000,1730437440000,CFFEX,IC2411,5905.399999999999636,5905.399999999999636,5895.399999999999636,5896.199999999999818,0,0,0,0,126,148656280,44927,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:05:00.000,1730437500000,CFFEX,IC2411,5895.399999999999636,5895.399999999999636,5889.399999999999636,5890.600000000000363,0,0,0,0,199,234501680,44958,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:06:00.000,1730437560000,CFFEX,IC2411,5890.600000000000363,5894.800000000000181,5883.199999999999818,5887.600000000000363,0,0,0,0,213,250841680,45004,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:07:00.000,1730437620000,CFFEX,IC2411,5887.600000000000363,5892.800000000000181,5885.600000000000363,5887.600000000000363,0,0,0,0,110,129557400,45018,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:08:00.000,1730437680000,CFFEX,IC2411,5886.600000000000363,5886.600000000000363,5881,5885,0,0,0,0,91,107083120,45025,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:09:00.000,1730437740000,CFFEX,IC2411,5885,5890.399999999999636,5884.800000000000181,5887,0,0,0,0,123,144847200,45040,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:10:00.000,1730437800000,CFFEX,IC2411,5887,5892,5886.600000000000363,5888,0,0,0,0,127,149589640,45108,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:11:00.000,1730437860000,CFFEX,IC2411,5888,5889.399999999999636,5879.199999999999818,5879.199999999999818,0,0,0,0,224,263579080,45174,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:12:00.000,1730437920000,CFFEX,IC2411,5881.800000000000181,5882.199999999999818,5877.199999999999818,5879.600000000000363,0,0,0,0,112,131703160,45181,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:13:00.000,1730437980000,CFFEX,IC2411,5880,5880,5873,5876,0,0,0,0,143,168065640,45205,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:14:00.000,1730438040000,CFFEX,IC2411,5876,5876.399999999999636,5872,5875,0,0,0,0,153,179752240,45234,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:15:00.000,1730438100000,CFFEX,IC2411,5875.800000000000181,5875.800000000000181,5868,5871.399999999999636,0,0,0,0,203,238340720,45296,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:16:00.000,1730438160000,CFFEX,IC2411,5872,5878,5867.800000000000181,5869.199999999999818,0,0,0,0,160,187933160,45332,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:17:00.000,1730438220000,CFFEX,IC2411,5868,5870.399999999999636,5866,5867.800000000000181,0,0,0,0,110,129092000,45370,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:18:00.000,1730438280000,CFFEX,IC2411,5868.399999999999636,5876.199999999999818,5866.600000000000363,5871.399999999999636,0,0,0,0,188,220813880,45426,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:19:00.000,1730438340000,CFFEX,IC2411,5872,5873.199999999999818,5868.399999999999636,5868.399999999999636,0,0,0,0,75,88056360,45434,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:20:00.000,1730438400000,CFFEX,IC2411,5868,5873.800000000000181,5865.399999999999636,5866,0,0,0,0,99,116204280,45442,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:21:00.000,1730438460000,CFFEX,IC2411,5866.399999999999636,5872.199999999999818,5865,5872.199999999999818,0,0,0,0,69,80991680,45468,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:22:00.000,1730438520000,CFFEX,IC2411,5872.199999999999818,5872.800000000000181,5862.199999999999818,5867,0,0,0,0,204,239315320,45527,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:23:00.000,1730438580000,CFFEX,IC2411,5868,5868,5857.600000000000363,5859.600000000000363,0,0,0,0,130,152381560,45559,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:24:00.000,1730438640000,CFFEX,IC2411,5859.600000000000363,5864.399999999999636,5855.600000000000363,5857,0,0,0,0,94,110174640,45600,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:25:00.000,1730438700000,CFFEX,IC2411,5857.800000000000181,5859.399999999999636,5852.399999999999636,5854.399999999999636,0,0,0,0,140,163947920,45581,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:26:00.000,1730438760000,CFFEX,IC2411,5854.399999999999636,5854.399999999999636,5850,5852.399999999999636,0,0,0,0,163,190774880,45645,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:27:00.000,1730438820000,CFFEX,IC2411,5852.199999999999818,5857.399999999999636,5850.600000000000363,5851,0,0,0,0,146,170936400,45719,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:28:00.000,1730438880000,CFFEX,IC2411,5851.199999999999818,5854.199999999999818,5849,5849.600000000000363,0,0,0,0,104,121716640,45754,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:29:00.000,1730438940000,CFFEX,IC2411,5849.199999999999818,5854,5849.199999999999818,5853,0,0,0,0,93,108839240,45777,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:30:00.000,1730439000000,CFFEX,IC2411,5854.199999999999818,5855,5851.199999999999818,5852.600000000000363,0,0,0,0,110,128766800,45810,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:31:00.000,1730439060000,CFFEX,IC2411,5852.800000000000181,5862.399999999999636,5852.800000000000181,5860.800000000000181,0,0,0,0,148,173418480,45844,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:32:00.000,1730439120000,CFFEX,IC2411,5860.399999999999636,5864.399999999999636,5858.199999999999818,5861,0,0,0,0,117,137155600,45878,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:33:00.000,1730439180000,CFFEX,IC2411,5862.399999999999636,5867.399999999999636,5860,5863.600000000000363,0,0,0,0,137,160663040,45926,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:34:00.000,1730439240000,CFFEX,IC2411,5863,5863.600000000000363,5856.399999999999636,5856.399999999999636,0,0,0,0,68,79692760,45940,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:35:00.000,1730439300000,CFFEX,IC2411,5856.199999999999818,5857.199999999999818,5850.399999999999636,5850.399999999999636,0,0,0,0,91,106558560,45976,2024.11.01T18:30:14.636
