2023-05-28 01:00:00,27107.0,27197.2,27073.8,27109.01,1172.8048
2023-05-28 02:00:00,27107.0,27159.0,27078.91,27119.0,246.7106
2023-05-28 03:00:00,27110.81,27264.0,27107.1,27194.6,624.0643
2023-05-28 04:00:00,27211.0,27306.0,27170.4,27175.6,584.9061
2023-05-28 05:00:00,27198.0,27206.0,27126.0,27175.21,254.9025
2023-05-28 06:00:00,27176.37,27241.0,27169.9,27190.45,211.3939
2023-05-28 07:00:00,27190.0,27242.0,27188.6,27242.0,160.5925
2023-05-28 08:00:00,27242.0,27248.0,27186.16,27208.46,404.0269
2023-05-28 09:00:00,27209.7,27231.0,27125.0,27164.84,462.8732
2023-05-28 10:00:00,27164.84,27251.0,27146.9,27222.03,222.6079
2023-05-28 11:00:00,27248.0,27403.0,27157.65,27163.94,662.2344
2023-05-28 12:00:00,27163.59,27211.0,27098.4,27150.18,284.4974
2023-05-28 13:00:00,27160.0,27248.0,27137.1,27187.59,304.0013
2023-05-28 14:00:00,27186.14,27257.0,27178.0,27195.79,296.1696
2023-05-28 15:00:00,27196.5,27294.0,27175.8,27283.25,309.7399
2023-05-28 16:00:00,27294.0,27361.0,27219.2,27263.73,586.9558
2023-05-28 17:00:00,27275.0,27437.37,27218.3,27356.5,813.1273
2023-05-28 18:00:00,27375.0,27789.0,27317.7,27596.55,2668.5596
2023-05-28 19:00:00,27612.0,27648.0,27483.56,27535.92,767.3288
2023-05-28 20:00:00,27535.89,27620.0,27531.0,27566.62,310.8433
2023-05-28 21:00:00,27564.0,27989.5,27549.1,27847.9,1565.042
2023-05-28 22:00:00,27867.0,28243.0,27845.8,28095.63,2145.1068
2023-05-28 23:00:00,28122.0,28277.56,28052.38,28081.08,1556.7588
2023-05-29 00:00:00,28070.04,28475.0,28070.04,28202.01,3964.644
2023-05-29 01:00:00,28226.0,28252.0,28134.1,28178.25,828.1826
2023-05-29 02:00:00,28177.23,28209.0,28099.2,28101.6,460.0849
2023-05-29 03:00:00,28101.9,28156.0,27905.8,27964.68,1195.752
2023-05-29 04:00:00,27964.69,28031.0,27859.0,27954.31,662.8035
2023-05-29 05:00:00,27946.4,28080.0,27936.9,28000.93,586.1569
2023-05-29 06:00:00,28004.9,28065.0,27983.7,28014.73,354.1623
2023-05-29 07:00:00,28003.2,28021.0,27826.0,27927.0,468.9661
2023-05-29 08:00:00,27911.93,27962.0,27853.11,27924.0,315.0705
2023-05-29 09:00:00,27900.4,27962.0,27853.9,27944.43,265.0831
2023-05-29 10:00:00,27962.0,27981.0,27754.2,27868.74,743.6412
2023-05-29 11:00:00,27859.7,27964.0,27844.3,27923.39,329.8027
2023-05-29 12:00:00,27922.93,27973.0,27861.5,27888.42,300.037
2023-05-29 13:00:00,27913.0,27968.0,27866.7,27913.88,330.7736
2023-05-29 14:00:00,27913.88,27958.0,27686.3,27794.68,732.0735
2023-05-29 15:00:00,27790.2,27864.0,27597.16,27638.92,1556.8644
2023-05-29 16:00:00,27638.0,27702.0,27547.06,27607.25,988.586
2023-05-29 17:00:00,27632.0,27776.0,27534.81,27699.06,957.1987
2023-05-29 18:00:00,27698.11,27752.0,27611.1,27648.46,548.8759
2023-05-29 19:00:00,27648.23,27737.0,27630.7,27648.5,311.672
2023-05-29 20:00:00,27674.0,27734.0,27631.38,27691.71,302.6839
2023-05-29 21:00:00,27691.27,27755.0,27652.8,27677.68,301.3804
2023-05-29 22:00:00,27704.0,27725.0,27560.43,27700.46,700.389
2023-05-29 23:00:00,27726.0,27846.0,27690.04,27745.5,788.127
2023-05-30 00:00:00,27744.81,27806.0,27593.2,27721.16,431.5841
2023-05-30 01:00:00,27710.2,27809.0,27704.53,27777.09,298.2631
2023-05-30 02:00:00,27762.5,27820.0,27725.4,27793.23,94.8965
2023-05-30 03:00:00,27816.0,27971.0,27775.0,27835.37,331.6629
2023-05-30 04:00:00,27842.19,27889.0,27765.0,27784.33,217.0808
2023-05-30 05:00:00,27784.33,27811.0,27671.5,27764.0,611.5158
2023-05-30 06:00:00,27761.39,27847.0,27752.6,27808.0,229.5079
2023-05-30 07:00:00,27806.16,27873.0,27724.6,27739.71,411.1985
2023-05-30 08:00:00,27739.72,27842.0,27717.5,27791.46,476.736
2023-05-30 09:00:00,27790.8,27922.0,27787.4,27863.2,360.6861
2023-05-30 10:00:00,27863.2,28066.0,27854.0,27913.79,1254.3892
2023-05-30 11:00:00,27914.04,28069.0,27870.2,28043.0,1030.167
2023-05-30 12:00:00,28037.76,28064.0,27810.0,27920.11,1404.227
2023-05-30 13:00:00,27916.5,27999.0,27764.7,27817.2,1449.3242
2023-05-30 14:00:00,27817.46,27891.0,27621.9,27628.51,1997.756
2023-05-30 15:00:00,27622.3,27760.0,27617.9,27675.1,1167.2315
2023-05-30 16:00:00,27683.21,27772.0,27555.0,27716.96,1202.3547
2023-05-30 17:00:00,27718.06,27820.0,27631.2,27707.52,744.5164
2023-05-30 18:00:00,27706.88,27827.0,27665.9,27773.0,918.8617
2023-05-30 19:00:00,27773.13,27892.0,27745.1,27865.26,1040.8332
2023-05-30 20:00:00,27866.55,27892.0,27760.6,27772.18,570.0411
2023-05-30 21:00:00,27764.4,27870.0,27665.8,27732.42,577.5437
2023-05-30 22:00:00,27731.27,27785.0,27654.1,27745.33,471.1201
2023-05-30 23:00:00,27745.31,27771.0,27681.3,27699.2,260.6288
2023-05-31 00:00:00,27700.68,27780.0,27666.05,27764.57,304.4039
2023-05-31 01:00:00,27764.44,27856.0,27739.3,27747.55,376.7129
2023-05-31 02:00:00,27747.21,27769.0,27577.5,27685.43,790.3253
2023-05-31 03:00:00,27685.55,27717.0,27598.6,27661.33,449.7417
2023-05-31 04:00:00,27661.33,27701.0,27250.1,27289.0,2352.7431
2023-05-31 05:00:00,27267.43,27307.0,27003.48,27094.07,2419.5316
2023-05-31 06:00:00,27111.0,27214.0,26978.45,27171.0,987.3252
2023-05-31 07:00:00,27161.0,27239.0,27097.0,27173.99,704.8367
2023-05-31 08:00:00,27173.99,27221.0,27102.1,27144.31,468.7653
2023-05-31 09:00:00,27138.5,27181.0,27051.1,27140.93,444.7421
2023-05-31 10:00:00,27137.9,27162.0,27050.1,27066.26,407.0657
2023-05-31 11:00:00,27086.0,27155.0,27002.5,27106.91,497.3306
2023-05-31 12:00:00,27106.9,27148.0,27059.0,27077.27,820.6068
2023-05-31 13:00:00,27092.0,27249.0,27058.57,27127.1,980.683
2023-05-31 14:00:00,27126.81,27146.0,26829.2,27034.25,2953.2388
2023-05-31 15:00:00,27032.6,27073.64,26869.8,26915.0,1987.2554
2023-05-31 16:00:00,26915.0,26990.0,26841.3,26943.22,1001.183
2023-05-31 17:00:00,26950.0,27091.96,26914.88,27060.95,1163.8205
2023-05-31 18:00:00,27061.3,27097.56,27016.8,27044.42,768.2546
2023-05-31 19:00:00,27044.46,27133.0,26991.7,27015.35,757.4795
2023-05-31 20:00:00,27002.1,27130.0,27000.6,27117.46,719.1638
2023-05-31 21:00:00,27117.49,27138.19,27048.5,27102.21,367.999
2023-05-31 22:00:00,27102.2,27205.0,27083.2,27188.36,427.3723
2023-05-31 23:00:00,27188.36,27309.26,27160.4,27223.08,814.3168
