date,return
2018-03-20,0.03426984745332318
2018-03-21,-0.0026701586593448345
2018-03-22,-0.025722730137422434
2018-03-23,0.0
2018-03-24,-0.04090171108894636
2018-03-25,-0.0017298205718377924
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,0.007063340626001224
2018-03-29,-0.053121374194986415
2018-03-30,0.0
2018-03-31,-0.01880723890421876
2018-04-01,-0.07725462646089465
2018-04-02,0.033819618979955335
2018-04-03,0.04701345965550363
2018-04-04,-0.07974841118599985
2018-04-05,0.0
2018-04-06,0.0
2018-04-07,0.004044416057596756
2018-04-08,0.016811367202599126
2018-04-09,-0.03775085308398518
2018-04-10,0.0
2018-04-11,0.014828055721313183
2018-04-12,0.15879232080913863
2018-04-13,-0.005471996173742499
2018-04-14,0.01745008047310681
2018-04-15,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.004901832013856522
2018-04-20,0.06637412110446261
2018-04-21,0.006270722768959125
2018-04-22,-0.013705774824534056
2018-04-23,-0.0001429809664217352
2018-04-24,0.0413997590105899
2018-04-25,-0.047761903081210644
2018-04-26,0.0
2018-04-27,-0.04010465367275995
2018-04-28,-0.0012172695455523463
2018-04-29,0.00721095582143394
2018-04-30,-0.014621167325371776
2018-05-01,0.0
2018-05-02,0.011726349385875467
2018-05-03,0.0515796994336033
2018-05-04,-0.003517366470009775
2018-05-05,0.014704320990090336
2018-05-06,-0.013473054132817075
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,-0.03139047000197648
2018-05-11,1.0528838523260475e-06
2018-05-12,0.0
2018-05-13,0.013846209331597192
2018-05-14,-0.0017926941926184048
2018-05-15,-0.022088531931715116
2018-05-16,-0.037554141177559064
2018-05-17,0.0
2018-05-18,0.001005172164378898
2018-05-19,-0.0007286233003187537
2018-05-20,0.03386069264066527
2018-05-21,-0.016263696857034216
2018-05-22,-0.006608947277009003
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-26,-0.015657276724370894
2018-05-27,0.0006503196146716572
2018-05-28,-0.03292639062311742
2018-05-29,0.040626408531741154
2018-05-30,-0.010876333507572444
2018-05-31,0.014052572908367367
2018-06-01,0.0045748009935275835
2018-06-02,0.01505592254639998
2018-06-03,0.00925074941697579
2018-06-04,-0.01439288696461416
2018-06-05,0.0
2018-06-06,0.007983595335952609
2018-06-07,0.003999882248447273
2018-06-08,-0.0078097222694210044
2018-06-09,0.0
2018-06-10,0.0
2018-06-11,0.0
2018-06-12,-0.037259506527641095
2018-06-13,0.0
2018-06-14,0.022932637408689782
2018-06-15,-0.03539404672513202
2018-06-16,0.014119907847552016
2018-06-17,-0.005033069333822859
2018-06-18,0.03868590097767677
2018-06-19,0.0040737872717340196
2018-06-20,0.0028647775618479976
2018-06-21,-0.006612382002872619
2018-06-22,0.0
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,0.017633962112618695
2018-06-26,-0.027533989806347248
2018-06-27,0.009835225571592332
2018-06-28,-0.04697340049718446
2018-06-29,0.0
2018-06-30,0.029450966828555858
2018-07-01,-0.004951944251751272
2018-07-02,0.03867554047308519
2018-07-03,-0.014611539192674106
2018-07-04,-0.0004166457245089461
2018-07-05,0.0
2018-07-06,0.0
2018-07-07,0.0
2018-07-08,-0.005816258182456346
2018-07-09,0.0019651754665857
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,-0.0054635884777277655
2018-07-14,0.005713469543770611
2018-07-15,0.015336604954051314
2018-07-16,0.05537483502823526
2018-07-17,0.06922810143009417
2018-07-18,0.008361232555347042
2018-07-19,0.008760138512614812
2018-07-20,0.0
2018-07-21,0.0
2018-07-22,0.0
2018-07-23,-0.004644559257833469
2018-07-24,0.08316937171015759
2018-07-25,-0.026146284156454258
2018-07-26,0.0
2018-07-27,0.0
2018-07-28,0.0
2018-07-29,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-04,-0.04664421636795402
2018-08-05,0.0
2018-08-06,-0.020547944229544646
2018-08-07,-0.027502265129541348
2018-08-08,-0.018628026481754656
2018-08-09,0.009331520764924273
2018-08-10,-0.05625823889284165
2018-08-11,-0.030344227559297665
2018-08-12,0.01155588891796322
2018-08-13,-0.009318923754617292
2018-08-14,-0.02699839566834017
2018-08-15,-0.003442568623506781
2018-08-16,0.006749974099270473
2018-08-17,0.04101019582715115
2018-08-18,-0.03286880757787891
2018-08-19,0.0
2018-08-20,-0.004493674965074357
2018-08-21,0.0
2018-08-22,-0.017452699413737838
2018-08-23,0.00025057810962891836
2018-08-24,0.021364576071496444
2018-08-25,0.007399954378626283
2018-08-26,-0.008142312077169644
2018-08-27,0.0
2018-08-28,0.023190348466323396
2018-08-29,-0.010217591940839044
2018-08-30,0.0
2018-08-31,0.0
2018-09-01,0.0175422083262593
2018-09-02,0.013457243533254504
2018-09-03,-0.01674236552570052
2018-09-04,-2.6120050670153105e-06
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-08,-0.04629884472812518
2018-09-09,-0.018880682660413428
2018-09-10,0.009275657379673063
2018-09-11,-0.002566826470527084
2018-09-12,0.0065819025024906885
2018-09-13,0.022253979832276283
2018-09-14,-0.001573153767416846
2018-09-15,0.005618045855127152
2018-09-16,-0.009785764029379473
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,-0.002999532901784674
2018-09-20,0.01487341521423069
2018-09-21,0.039089953702618585
2018-09-22,-0.005067673849979637
2018-09-23,-0.005256330259011177
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,0.025957602172203664
2018-09-28,-0.007747622740289173
2018-09-29,-0.01224392915706285
2018-09-30,0.0
2018-10-01,-0.007088073363819225
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0027921915809931974
2018-10-05,0.006026664620142785
2018-10-06,-0.00592186897971636
2018-10-07,-0.0035716965366822118
2018-10-08,0.002342981591408
2018-10-09,-0.002334489795469352
2018-10-10,-0.006336419857300601
2018-10-11,0.0
2018-10-12,0.0
2018-10-13,0.0019414073959997946
2018-10-14,0.0009605807060724114
2018-10-15,0.12178698535613797
2018-10-16,0.0009511438913349934
2018-10-17,-0.004310468647399479
2018-10-18,0.0
2018-10-19,0.0
2018-10-20,0.0
2018-10-21,-0.004285870783168666
2018-10-22,-0.003945745329292483
2018-10-23,0.0
2018-10-24,-0.006524759092285004
2018-10-25,-0.004262805931870561
2018-10-26,-0.0008504062272440827
2018-10-27,-0.006502575358517948
2018-10-28,0.0
2018-10-29,-0.010254094498565736
2018-10-30,0.0
2018-10-31,-0.0031863155593521153
2018-11-01,0.005673229769963095
2018-11-02,0.00355336471446277
2018-11-03,-0.00827905354413161
2018-11-04,0.01214094761524187
2018-11-05,-0.0024696663774985694
2018-11-06,0.007359794198330549
2018-11-07,0.008651486173278933
2018-11-08,-0.007032357920448984
2018-11-09,0.0
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,-0.00035129378349674223
2018-11-13,0.000674897533437413
2018-11-14,-0.01113491102021813
2018-11-15,0.0
2018-11-16,0.0
2018-11-17,-0.0017425520720389942
2018-11-18,0.005685407635612316
2018-11-19,-0.07311193379290204
2018-11-20,0.0
2018-11-21,0.0
2018-11-22,-0.04748511959881663
2018-11-23,0.010796391433033348
2018-11-24,-0.057823052194028834
2018-11-25,0.0
2018-11-26,-0.04226307964820952
2018-11-27,0.0031983899165299867
2018-11-28,0.09548404729760196
2018-11-29,0.01265546517372651
2018-11-30,-0.02644355626030337
2018-12-01,-0.018722815025250195
2018-12-02,-0.006567538797495165
2018-12-03,-0.02273385113837556
2018-12-04,0.0
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-08,0.0
2018-12-09,0.03729868380237167
2018-12-10,-0.030183277003823172
2018-12-11,-0.01452243284362631
2018-12-12,0.018139102813225838
2018-12-13,-0.039415108080686045
2018-12-14,0.0
2018-12-15,0.0
2018-12-16,-0.01303050215389856
2018-12-17,0.08243428276613352
2018-12-18,0.03908171572555519
2018-12-19,-0.01924211140942833
2018-12-20,0.10107055497442397
2018-12-21,-0.057340871999474796
2018-12-22,0.0
2018-12-23,0.0
2018-12-24,-0.03369158163915631
2018-12-25,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.013386654495773698
2018-12-29,-0.03563383390359065
2018-12-30,0.027362485853296592
2018-12-31,-0.01911261208565118
2019-01-01,0.0
2019-01-02,0.015539600156274869
2019-01-03,-0.022611506639149126
2019-01-04,0.00010586770930554046
2019-01-05,-0.007513611756634786
2019-01-06,0.043183230348488255
2019-01-07,-0.002898354832519434
2019-01-08,-0.004861379731568971
2019-01-09,7.693115267337625e-05
2019-01-10,0.0
2019-01-11,0.0
2019-01-12,0.0
2019-01-13,-0.030781918800127706
2019-01-14,0.031142330881783753
2019-01-15,-0.019160108630336792
2019-01-16,0.010373047116878142
2019-01-17,0.006451672633957406
2019-01-18,-0.0056133003758422895
2019-01-19,0.018630574581617765
2019-01-20,-0.03654588984138629
2019-01-21,0.0
2019-01-22,-0.0021129022349969384
2019-01-23,-0.004817296501141155
2019-01-24,0.004490465765826901
2019-01-25,-0.001152190222466376
2019-01-26,-1.0656067400693914e-05
2019-01-27,-0.005082998314884679
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,0.008016590041035832
2019-01-31,-0.00661728669347128
2019-02-01,0.007737476382580155
2019-02-02,0.011721611832494094
2019-02-03,-0.012660275823960565
2019-02-04,0.0
2019-02-05,0.002225576152290021
2019-02-06,-0.01302571374684347
2019-02-07,0.0
2019-02-08,0.06340798838619599
2019-02-09,0.0015984574979872601
2019-02-10,0.0038676040485037255
2019-02-11,-0.014745393409594132
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,0.0
2019-02-16,0.0003492070440933581
2019-02-17,0.012905651419576225
2019-02-18,0.05986325227289124
2019-02-19,0.0022468620295867936
2019-02-20,0.015112193271074492
2019-02-21,-0.00040612418108543213
2019-02-22,0.0
2019-02-23,0.0
2019-02-24,-0.04754462075966315
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,-0.001968062646324875
2019-02-28,-0.001089169327858519
2019-03-01,0.0023176307860555134
2019-03-02,-0.0007624784540112284
2019-03-03,-0.003084553082555508
2019-03-04,0.0
2019-03-05,0.005626448277780582
2019-03-06,0.0010116726986619806
2019-03-07,0.002901623592812319
2019-03-08,-0.0021454025136121713
2019-03-09,0.009504617444367147
2019-03-10,-0.009894800402150628
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,0.0
2019-03-15,0.011424317170549925
2019-03-16,0.019912041629034594
2019-03-17,-0.005898304527708009
2019-03-18,-0.006956714212929538
2019-03-19,0.0
2019-03-20,0.004511450973258668
2019-03-21,-0.01756778450703289
2019-03-22,0.0
2019-03-23,0.0
2019-03-24,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.011057030692537717
2019-03-28,-0.00241036944164974
2019-03-29,0.017800549521514775
2019-03-30,0.0008624064357016792
2019-03-31,-0.0050008901428444386
2019-04-01,0.003613050979494048
2019-04-02,0.18723427096520773
2019-04-03,0.014754685428137737
2019-04-04,-0.022950307275306447
2019-04-05,0.0
2019-04-06,0.0
2019-04-07,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,-0.009666844275085462
2019-04-11,-0.029464243518717015
2019-04-12,0.0
2019-04-13,0.0
2019-04-14,0.012930533914544462
2019-04-15,-0.019686886449239882
2019-04-16,0.0030771311423871683
2019-04-17,0.005339104144514106
2019-04-18,0.010150649044041504
2019-04-19,-0.005887050184618325
2019-04-20,0.002729288433457988
2019-04-21,0.0002118597914293474
2019-04-22,0.0004342358675477609
2019-04-23,0.024124176696364685
2019-04-24,-0.01181687740454751
2019-04-25,0.0
2019-04-26,0.0
2019-04-27,0.0
2019-04-28,-0.0048498230685206645
2019-04-29,-0.005029108585514974
2019-04-30,0.0013955122930224828
2019-05-01,0.011132481381879833
2019-05-02,0.01935337775172452
2019-05-03,0.04844209488222262
2019-05-04,-0.015120039592584567
2019-05-05,-0.012330395346118128
2019-05-06,0.0
2019-05-07,-0.014217611450463186
2019-05-08,0.010890764541567899
2019-05-09,0.03520815143976508
2019-05-10,0.02516046698213459
2019-05-11,0.11196177502252769
2019-05-12,-0.014644139591547534
2019-05-13,0.010417114339984712
2019-05-14,0.019122182283391354
2019-05-15,0.005524342608305366
2019-05-16,0.0
2019-05-17,0.0
2019-05-18,0.0
2019-05-19,0.0287238310157214
2019-05-20,-0.024537453950557286
2019-05-21,-0.010791172483825107
2019-05-22,0.0
2019-05-23,0.0
2019-05-24,-0.0016391104247758248
2019-05-25,0.0072129654532488985
2019-05-26,0.0009680963053579905
2019-05-27,0.015645913968478142
2019-05-28,-0.004416596945621909
2019-05-29,0.00013413258268979433
2019-05-30,0.0
2019-05-31,0.0
2019-06-01,0.0
2019-06-02,0.0025743459786840006
2019-06-03,-0.027841607329898488
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,-0.005488073716126363
2019-06-07,0.02363286568755818
2019-06-08,-0.010351920298687256
2019-06-09,-0.01944483346097292
2019-06-10,0.00962068426718421
2019-06-11,-0.011643525220496165
2019-06-12,0.02922478966260522
2019-06-13,0.010633192879246467
2019-06-14,0.049939798963593685
2019-06-15,0.017495194658319058
2019-06-16,-0.0008168138286169802
2019-06-17,0.03815676896135045
2019-06-18,-0.007640720465766027
2019-06-19,0.0
2019-06-20,0.00196232847587563
2019-06-21,0.06415885992436876
2019-06-22,0.08627123266991688
2019-06-23,0.015636176672996438
2019-06-24,-0.016194127291900506
2019-06-25,0.03347703381469347
2019-06-26,0.05295496984468051
2019-06-27,-0.10662920553119393
2019-06-28,0.0
2019-06-29,0.0
2019-06-30,0.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.09590659060897222
2019-07-04,-0.06348247166689092
2019-07-05,-0.013692308433966294
2019-07-06,-0.009473181400613928
2019-07-07,-0.014623860189498794
2019-07-08,0.06926129623547816
2019-07-09,0.023720551249573507
2019-07-10,-0.03591451434445059
2019-07-11,0.0
2019-07-12,0.0
2019-07-13,0.0
2019-07-14,0.0
2019-07-15,0.0
2019-07-16,-0.0470737935754566
2019-07-17,0.0
2019-07-18,-0.031332172187334195
2019-07-19,-0.0109831358330158
2019-07-20,0.02132447631186629
2019-07-21,-0.02946225541645031
2019-07-22,-0.00481292571255687
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,-0.015672544482142392
2019-07-26,-0.005366271557125768
2019-07-27,-0.03641271962651804
2019-07-28,0.0
2019-07-29,-0.003374511674762992
2019-07-30,0.006649022519426229
2019-07-31,0.050237295740588994
2019-08-01,0.027818905660259574
2019-08-02,0.013673613560509779
2019-08-03,0.026578448512234454
2019-08-04,-0.013083397946009767
2019-08-05,0.021672070569581425
2019-08-06,-0.009578632436605283
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,0.0
2019-08-10,0.0
2019-08-11,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,-0.005253319605956652
2019-08-17,-0.010619118624593082
2019-08-18,0.008432614859671617
2019-08-19,0.05608761891112457
2019-08-20,-0.01352498184382922
2019-08-21,-0.038776162949960336
2019-08-22,0.0
2019-08-23,0.017050361573105466
2019-08-24,-0.036275899322982696
2019-08-25,-0.004518780308543802
2019-08-26,0.021476036505922114
2019-08-27,-0.016624715336191698
2019-08-28,0.0
2019-08-29,0.0
2019-08-30,0.0
2019-08-31,0.00046644150630847925
2019-09-01,0.013611564277995702
2019-09-02,0.06006084506378184
2019-09-03,0.025359814102227318
2019-09-04,-0.004335931685207073
2019-09-05,-0.0023488562948953406
2019-09-06,-0.04746644675036882
2019-09-07,0.0
2019-09-08,0.0
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,0.0
2019-09-12,0.022912424976279544
2019-09-13,-0.0066542677782823745
2019-09-14,-0.0006464682589792936
2019-09-15,-0.0036396551570696545
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,0.0
2019-09-19,0.0
2019-09-20,-0.006961849160257105
2019-09-21,-0.012148941857948348
2019-09-22,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,0.022543765630631096
2019-09-28,0.0024285935372165834
2019-09-29,-0.01796630553563583
2019-09-30,0.028981148292418046
2019-10-01,0.00035561738925737885
2019-10-02,0.007740529196076595
2019-10-03,-0.02855766275614391
2019-10-04,0.0
2019-10-05,0.0
2019-10-06,0.0
2019-10-07,0.0014928620956815575
2019-10-08,-0.0025153046763275455
2019-10-09,0.04559301164059959
2019-10-10,-0.0003011835461756984
2019-10-11,-0.02874890409947717
2019-10-12,0.0
2019-10-13,0.0
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,0.0
2019-10-17,0.0
2019-10-18,-0.01872727213565173
2019-10-19,0.0021786076122636278
2019-10-20,0.032887571762765466
2019-10-21,-0.003015900685129802
2019-10-22,-0.020561578952018933
2019-10-23,7.105511243610252e-06
2019-10-24,0.0
2019-10-25,0.04506234352468241
2019-10-26,0.041949668027337905
2019-10-27,0.030856770581322523
2019-10-28,-0.01534031787402701
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,0.0
2019-11-01,0.0
2019-11-02,-0.0034120100242548412
2019-11-03,-0.013725435859121227
2019-11-04,0.01342218546273144
2019-11-05,-0.008563671011221019
2019-11-06,-0.0016012629890768126
2019-11-07,0.0
2019-11-08,0.0
2019-11-09,0.0
2019-11-10,0.02584338052608759
2019-11-11,-0.032212344424754735
2019-11-12,0.0053854783799349715
2019-11-13,-0.004826748036105832
2019-11-14,-0.015258196176393013
2019-11-15,0.0
2019-11-16,0.0
2019-11-17,0.0013042314010236478
2019-11-18,-0.04869762758066898
2019-11-19,0.0
2019-11-20,0.0011038227077575513
2019-11-21,-0.026785105834125633
2019-11-22,0.0
2019-11-23,0.0
2019-11-24,-0.06358427961151902
2019-11-25,-0.019218874548787457
2019-11-26,0.006212879064357635
2019-11-27,0.010967208628566372
2019-11-28,-0.011283864075932293
2019-11-29,0.04104475001246066
2019-11-30,-0.02872486253592277
2019-12-01,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,-0.034644383388031774
2019-12-05,0.025642720199390734
2019-12-06,0.01778289017622181
2019-12-07,-0.004953838039779224
2019-12-08,-0.008038637821137451
2019-12-09,-0.005279029847429451
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.008012008384929992
2019-12-14,-0.025770536958882873
2019-12-15,0.0
2019-12-16,-0.030642106661157853
2019-12-17,0.0
2019-12-18,0.04390869795547281
2019-12-19,-0.016672293421364892
2019-12-20,0.004989571765932288
2019-12-21,-0.007286468393034151
2019-12-22,0.012929462596716457
2019-12-23,-0.023350217287572694
2019-12-24,-0.00041630723540098113
2019-12-25,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-28,0.00803533600217965
2019-12-29,0.00936499234915611
2019-12-30,-0.016360860105400943
2019-12-31,0.0
2020-01-01,0.0
2020-01-02,0.0
2020-01-03,0.0005821809248973686
2020-01-04,0.0011830791145315267
2020-01-05,0.0005992350020027626
2020-01-06,0.051530451871453886
2020-01-07,0.04753595698283597
2020-01-08,-0.014412131826851637
2020-01-09,-0.011763407910503787
2020-01-10,0.0
2020-01-11,-0.0282836875400041
2020-01-12,0.0
2020-01-13,0.0
2020-01-14,0.039063309447535
2020-01-15,0.0012309149735656444
2020-01-16,-0.015251051424513551
2020-01-17,0.0
2020-01-18,0.0
2020-01-19,-0.04738993269242098
2020-01-20,0.0
2020-01-21,0.0
2020-01-22,-0.00885176963062606
2020-01-23,-0.009268172126298269
2020-01-24,0.0
2020-01-25,-0.01584716060708391
2020-01-26,0.02800352060152611
2020-01-27,0.03229388288768842
2020-01-28,0.04989638520823281
2020-01-29,-0.00740211108997002
2020-01-30,0.009300925339890576
2020-01-31,-0.006842474141606214
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.01279045561591996
2020-02-06,0.015804435823186136
2020-02-07,0.004058876914715626
2020-02-08,-0.009647483602837958
2020-02-09,0.009353492280730125
2020-02-10,-0.01718975982678772
2020-02-11,-0.0021783672580001356
2020-02-12,0.009599797769110241
2020-02-13,-0.016077470810747174
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.03226608629633421
2020-02-19,-0.05342658522435251
2020-02-20,-0.0022036261912824484
2020-02-21,-0.0044477694889032415
2020-02-22,-0.0025676433031934787
2020-02-23,0.028066140538598905
2020-02-24,-0.03205357137712683
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-02-29,-0.01826333421093318
2020-03-01,0.0009201958431730439
2020-03-02,0.04261692416079077
2020-03-03,-0.016544677086357096
2020-03-04,-0.0009974329870852117
2020-03-05,0.03297094237145237
2020-03-06,0.00811070285829385
2020-03-07,-0.025738140472791105
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.004804535085738859
2020-03-12,-0.05202722355049294
2020-03-13,0.0
2020-03-14,-0.04745003531081893
2020-03-15,0.03467297814662107
2020-03-16,-0.03949045304847609
2020-03-17,0.0778949373615343
